380166,387727,451000,499425
380842,387727,451833,503200
381476,388000,452333,509000
381857,388000,452800,510800
382000,388058,453181,511583
382111,388111,453800,512285
382700,388857,454400,520375
382800,389285,455100,526416
382944,389666,456285,527050
383000,390800,457391,528606
383500,390888,457916,535142
383620,391000,458869,536923
383789,391111,460181,537166
384583,391975,460200,537714
384833,392000,460600,538200
385400,392766,463000,538384
385500,393166,463500,539500
385833,394083,463666,539500
385900,395631,464187,540000
386285,396400,464444,546789
386285,397111,465600,548714
386500,397666,466150,551400
386600,397882,468866,553000
387933,398750,469500,557000
388307,399600,469750,571875
388666,399615,471500,574100
388833,400200,472800,579818
389857,400945,474823,585666
389857,401000,476545,587250
391066,401800,477500,592000
391074,401928,477625,594800
392333,402200,479250,598642
393000,402444,479550,599000
393100,403200,479800,602400
393200,403500,479916,604428
393210,403833,481428,613166
394300,403857,483125,625850
394500,404714,483800,641400
395090,404800,484000,642000
396125,405125,488833,652928
398000,405500,488909,662307
398720,406625,489352,667600
398937,408857,489800,699000
399615,409428,491000,727583
399733,413000,491909,787777
400384,414222,492500,803200
401142,414857,492923,885000
401176,415250,493200,897500
401454,415600,496000,1310800
402250,416285,498000,FALSE
402500,416750,498400,FALSE
403500,418500,499857,FALSE
403750,419285,500100,FALSE
403875,421680,501000,FALSE
404090,422000,501956,FALSE
406227,422857,503000,FALSE
406612,423200,503100,FALSE
407583,423375,505700,FALSE
407600,424692,508000,FALSE
408875,425166,508740,FALSE
409233,425833,509363,FALSE
409727,426125,509400,FALSE
410272,426900,510454,FALSE
411071,427833,510857,FALSE
411210,428250,511500,FALSE
411666,428300,513714,FALSE
412200,429090,515800,FALSE
412250,429666,516600,FALSE
412400,430961,521263,FALSE
412833,435250,522222,FALSE
414275,435285,526166,FALSE
415250,435307,528700,FALSE
417285,437714,529666,FALSE
417400,444000,531153,FALSE
417571,444848,533333,FALSE
420666,446000,534800,FALSE
421066,446166,537866,FALSE
421444,447666,539384,FALSE
422583,448666,539555,FALSE
424000,448875,541600,FALSE
424866,450466,542600,FALSE
425600,451166,544142,FALSE
425648,452062,545800,FALSE
427833,452800,549166,FALSE
429375,453363,550555,FALSE
429800,458714,551285,FALSE
430000,460125,552166,FALSE
432052,460444,564750,FALSE
432571,461333,568500,FALSE
433600,461444,568500,FALSE
435750,462166,570400,FALSE
436857,465200,575545,FALSE
437000,466400,578000,FALSE
437285,467600,578714,FALSE
438111,468400,582166,FALSE
438166,468500,582687,FALSE
440375,469400,584600,FALSE
441133,469437,589066,FALSE
441400,473000,590111,FALSE
442166,475230,598800,FALSE
442428,475833,599000,FALSE
443857,476222,602500,FALSE
445357,477800,604444,FALSE
449700,477800,605750,FALSE
450000,482000,609000,FALSE
450312,483666,616428,FALSE
452300,485666,627200,FALSE
452384,486750,627333,FALSE
452400,486769,636800,FALSE
453142,489774,646000,FALSE
453714,489900,646944,FALSE
454714,490500,648823,FALSE
455300,491714,648833,FALSE
455333,496750,654400,FALSE
457000,498500,656714,FALSE
459200,504555,680916,FALSE
459200,505000,704200,FALSE
460500,506714,712142,FALSE
462600,508526,746166,FALSE
464000,509400,772111,FALSE
466684,509500,779250,FALSE
467062,510600,779333,FALSE
467200,515272,787800,FALSE
467454,524777,843000,FALSE
467600,525090,844875,FALSE
469833,529800,873909,FALSE
472857,532000,FALSE,FALSE
473200,532100,FALSE,FALSE
474000,534250,FALSE,FALSE
477333,551625,FALSE,FALSE
477800,555400,FALSE,FALSE
477833,564571,FALSE,FALSE
480000,572600,FALSE,FALSE
481000,575500,FALSE,FALSE
481555,578400,FALSE,FALSE
482000,586166,FALSE,FALSE
482600,589533,FALSE,FALSE
483833,605076,FALSE,FALSE
488571,609333,FALSE,FALSE
489000,610800,FALSE,FALSE
491400,613333,FALSE,FALSE
497200,613400,FALSE,FALSE
500333,626315,FALSE,FALSE
503000,629200,FALSE,FALSE
503000,633666,FALSE,FALSE
504428,636300,FALSE,FALSE
504937,636687,FALSE,FALSE
506600,638000,FALSE,FALSE
511133,665000,FALSE,FALSE
514800,685400,FALSE,FALSE
517000,685882,FALSE,FALSE
518200,719200,FALSE,FALSE
518400,899900,FALSE,FALSE
521800,1001800,FALSE,FALSE
523666,FALSE,FALSE,FALSE
523714,FALSE,FALSE,FALSE
525000,FALSE,FALSE,FALSE
526000,FALSE,FALSE,FALSE
528888,FALSE,FALSE,FALSE
532857,FALSE,FALSE,FALSE
535333,FALSE,FALSE,FALSE
538600,FALSE,FALSE,FALSE
542600,FALSE,FALSE,FALSE
546714,FALSE,FALSE,FALSE
551600,FALSE,FALSE,FALSE
553800,FALSE,FALSE,FALSE
554333,FALSE,FALSE,FALSE
559000,FALSE,FALSE,FALSE
559818,FALSE,FALSE,FALSE
571000,FALSE,FALSE,FALSE
572833,FALSE,FALSE,FALSE
578833,FALSE,FALSE,FALSE
579000,FALSE,FALSE,FALSE
581900,FALSE,FALSE,FALSE
586619,FALSE,FALSE,FALSE
592000,FALSE,FALSE,FALSE
600600,FALSE,FALSE,FALSE
602000,FALSE,FALSE,FALSE
607625,FALSE,FALSE,FALSE
632285,FALSE,FALSE,FALSE
659043,FALSE,FALSE,FALSE
678333,FALSE,FALSE,FALSE
681454,FALSE,FALSE,FALSE
687000,FALSE,FALSE,FALSE
735600,FALSE,FALSE,FALSE
742800,FALSE,FALSE,FALSE
773285,FALSE,FALSE,FALSE
